geo_type,region,transportation_type,alternative_name,sub_region,country,date,relative_mobility
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-18,181.86
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-19,176.16
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-20,141.7
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-21,150.91
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-22,148.13
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-23,172.99
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-24,110.33
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-25,78.79
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-26,158.01
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-27,208.67
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-28,134.87
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-29,139.86
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-30,147.03
county,Cherokee County,driving,NA,South Carolina,United States,2020-12-31,175.72
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-01,96.55
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-02,139.77
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-03,146.84
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-04,149.44
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-05,142.62
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-06,120.8
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-07,138.09
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-08,121.32
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-09,135.53
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-10,112.23
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-11,122.01
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-12,119.8
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-13,136.31
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-14,141.32
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-15,166.95
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-16,139.2
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-17,113.86
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-18,139.74
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-19,118.33
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-20,113.93
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-21,126.51
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-22,160.95
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-23,154.49
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-24,137.52
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-25,121.6
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-26,128.25
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-27,118.71
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-28,135.12
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-29,179.48
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-30,141.74
county,Cherokee County,driving,NA,South Carolina,United States,2021-01-31,101.26
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-01,128.95
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-02,122.8
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-03,120.46
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-04,132.74
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-05,155.23
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-06,150.58
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-07,101.56
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-08,132.21
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-09,125.18
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-10,147.69
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-11,145.47
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-12,173.05
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-13,138.99
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-14,112.74
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-15,117.48
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-16,140.24
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-17,138.72
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-18,115.36
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-19,181.92
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-20,154.43
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-21,153.65
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-22,125.5
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-23,135.15
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-24,139.86
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-25,151.27
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-26,161.79
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-27,180.01
county,Cherokee County,driving,NA,South Carolina,United States,2021-02-28,130.27
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-01,128.38
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-02,133.34
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-03,155.25
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-04,165.97
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-05,227.26
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-06,163.72
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-07,191.63
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-08,146.04
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-09,137.23
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-10,141.65
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-11,158.59
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-12,NA
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-13,165
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-14,188.72
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-15,151.77
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-16,135.21
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-17,146.9
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-18,152.82
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-19,273.27
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-20,209.4
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-21,205.6
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-22,154.19
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-23,161.97
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-24,150.44
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-25,152.21
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-26,212.45
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-27,204.72
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-28,159.22
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-29,165.59
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-30,176.69
county,Cherokee County,driving,NA,South Carolina,United States,2021-03-31,153.24
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-01,212.5
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-02,311.75
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-03,180.65
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-04,200.82
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-05,198.7
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-06,170.02
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-07,202.98
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-08,178.87
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-09,204.75
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-10,197.62
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-11,182.42
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-12,158.39
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-13,152.63
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-14,172.86
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-15,178.22
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-16,246.35
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-17,195.15
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-18,151.15
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-19,167.82
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-20,166.21
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-21,179.11
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-22,163.53
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-23,200.39
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-24,158.71
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-25,162.88
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-26,156.04
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-27,167.85
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-28,154.57
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-29,171.1
county,Cherokee County,driving,NA,South Carolina,United States,2021-04-30,196.54
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-01,264.66
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-02,154.27
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-03,138.61
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-04,144.11
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-05,159.7
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-06,174.52
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-07,251.18
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-08,190.38
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-09,158.51
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-10,164.88
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-11,154.78
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-12,140.5
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-13,158.11
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-14,205.41
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-15,182.8
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-16,195.45
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-17,155.74
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-18,152.86
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-19,164.76
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-20,172.57
county,Cherokee County,driving,NA,South Carolina,United States,2021-05-21,223.79
